,username,hashtags,clean_tweet,day,month,sentiment_val,sentiment
7120,refusenics,,west able bring russia knee russian fm,23,4,1,positive
7121,ociufpe,,discus emerge ap descoberta de dezenas de corpos de civis na ruas pa ap passagem de tropas russas presidente ucraniano acusa ssia de cometer crime de guerra embora kremlin negue acusa e alegando que imagens divulgadas passam de um truque,23,4,-1,negative
7122,seefinish,news    africa    trending    breaking,france germany sell million military hardware include bomb missile gun moscow likely use russia invasion ukraine despite eu wide arm embargo wake annexation crimea news africa trend break,23,4,1,positive
7123,ryan46576078,,think time nato conduct special military operation blue line advance force hold line russia shall pas,23,4,1,positive
7124,thedemcoalition,standwithukraine,reminder trump recently call putin genius ukraine invasion russia carry double tap attack ukraine multiple report say putin force accuse use tactic syria standwithukraine,23,4,1,positive
7125,tonycanales,,see adatia ukraine nato member would face western force train professional standard instead russkis run ukrainian fight like hell antitank antiaircraft missile provide west ukraine much smaller russia invade first,23,4,1,positive
7126,cubbiesfan82,,meyers pupate russia say another word asset,23,4,1,positive
7127,meenan_michael,,accurate genocide unite nation must assert authority amp investigate russia opinion concern investigation irrelevant russian obstruction un icc investigation deem war crime amp justify non nato coalition military intervention,23,4,1,positive
7128,notlucrix,,fight ww forget russia ukraine lucrix v brazilian fan new war,23,4,1,positive
7129,sameepshastri,,clear want india rely russia warn u amid ukraine war,23,4,1,positive
7130,kidcharles,,u nato want prolong war bleed russia temporary request actually,23,4,1,positive
7131,thednipurge,,cyclist read sentence literally babble propaganda say ukraine russia sphere influence country decide sure people ukraine think support ukraine end,23,4,1,positive
7132,vincentfretay,,huge deal cancel time mistral class helicopter carrier deliver russia cost bn france,23,4,1,positive
7133,tonaissa83,,fact non alignment name country bias towards east lead russia others west lead america,23,4,1,positive
7134,patitapabanda16,,russian face fate afghanistan age drone bleed russia long run,23,4,1,positive
7135,stephenkalil,uspoli    eu    com    cdnpoli    russia,lt col douglas macgregregor ret like flock buzzard sit fence fend young men kill geezuz christ uspoli neocon lib eu psychopath lock asap com cdnpoli russia,23,4,1,positive
7136,ajansev2011,,france well germany arm russia million arm force equipment prior ukraine intrusion,23,4,1,positive
7137,29361rmsm,,dead miss russian flagship moskva sink black sea russia say,23,4,1,positive
7138,tennismenace11,ukrainerussiawar    zionist    terrorist    nazis    nato    usa    eu,""" stay safe "" palestinian get hypocritical west whilst ukraine get weapon financial aid humanitarian refugee welcome open arm russia sanction msm constantly show hasbara propaganda ukrainerussiawar zionist terrorist nazi nato usa eu",23,4,1,positive
7139,creekindianwife,,fact richest woman russia oligarch pay hunter million one sanction russia joe amp son corrupt,23,4,1,positive
7140,joelaspencer1,,much russia pay post retainer,23,4,1,positive
7141,keirsco1,,hahahaha oh god timeline absolute find like cookbook delude pseudo intellectual recipe pro russia vaccine sceptic anti wake get lot,23,4,1,positive
7142,j59832579,,nato europe rest world hammer russia every possible sanction russia pull ukraine nato intervene militarily believe talk putin want return russia past glory war putin amp nato inevitable,23,4,1,positive
7143,very_bad_beer,,"yes sanction russia include transaction logistics ban smart world food situation country russia support general "" think russia economy like spain """,23,4,1,positive
7144,azcourier,,send ukraine new phoenix ghost suicide drone fight russia,23,4,1,positive
7145,jackhunt,,bullshit window break russian properganda people supportd russia,23,4,1,positive
7146,cbtuck62,,trump tell nato ignore treaty russia attack unless pay amaze get via,23,4,1,positive
7147,curiepolisbuch,,still think elite four charge russia special operation,23,4,1,positive
7148,funlaughangel,goldsgym    who    global    supersize    mcdonalds    potus    usa    putin    russia    zelensky    ukraine    g      earthday,billion people need go goldsgym global cut supersize mcdonalds eaither feast famine moderation potus usa putin russia zelensky ukraine earthday,23,4,1,positive
7149,goldena33430596,,wait war result zelensky tell win war russia stop till change regime ukraine,23,4,1,positive
7150,cam94509,,let wait see russia even get border moldova first yeah since seem unlikely point also know miss france nuclear arm state,23,4,1,positive
7151,elmarcusvin,,fine add vast seashore mother russia,23,4,1,positive
7152,samcocklehearne,,russia hellbent completely erase ukrainian identity genocide ukrainian self determination must protect imperialism variety must stop,23,4,1,positive
7153,bsbonner,,opinion case vladimir kara murza russia turn truth crime,23,4,1,positive
7154,swanwilson5,,best nazi call u call want offend russia history matter nazi socialist every thing socialist play book national socialist german worker party,23,4,1,positive
7155,charles68431225,,"ukraine never "" oppress "" russia founder member ussr along russia never colonise choose unite state capitalism",23,4,1,positive
7156,nina_zacharia,,oh one deny poo tin constantly portray russia victim world everybody fault putin sadly russian people find easier believe version need open eye ear,23,4,1,positive
7157,mgb5000,,"roughly russian fight nazi side even barbarossa far higher percentage ukrainian die fight nazi russian russia use "" soviet union "" take credit ukrainian antifas ukraine least antisemitic country east central europe",23,4,1,positive
7158,therightpodcast,,russia fine nazi,23,4,1,positive
7159,stefandg,,russia vampire state enter potsdam young specialist shortly wall come first joint exercise east german soil move rail east germany place third world country crumble build brainwash villager,23,4,1,positive
7160,nodosmares1,,horrible apr russia fire tos thermobaric rocket blast ukraine via stop war,23,4,1,positive
7161,turtleislandian,,problem also something interest rwa guy mention russia black sea fleet disrepair lot naval infrastructure use ukraine like moskva build nikolaev ukrainian city,23,4,1,positive
7162,abcworldnews,,russia new war plan russia ramp assault eastern ukraine attack hospital donbas region report russian commander suggest kremlin new goal full control donbas south,23,4,1,positive
7163,walkew03,,appal country talk amp juice wait russia go one country sit amp laugh president trump president shame country pay want biden,23,4,1,positive
7164,pagalvin,,speak konw kiev suppose fall least two time russia suppose roll ukrain donbas ass doomsayers wrong far,23,4,1,positive
7165,ifoundmetonight,russia    russiawarcrimes,one talk russia war crime elsewhere world u bad moment non west world wont ever talk constant russiawarcrimes,23,4,1,positive
7166,cronomage,,russia publish biolab detail one experiment give psychiatric patient random drug perform inhumane experimentation vulnerable ukrainian good guy right,23,4,1,positive
7167,jsundmanus,,holy guacamole tally forget also military research institution one giant chemical plant russia lose fire one hot day uncle ivan,23,4,1,positive
7168,ifenewsagency,breaking,break kremlin japan become enemy country russia,23,4,1,positive
7169,sanctionsahoy,russia    oligarch    nesis    yacht    standwithukraine,russia oligarch aleksandr nesis yacht romea reappear monitor area track standwithukraine,23,4,1,positive
7170,ta_nipponia2nd,,northern territory inherent part territory japan never hold foreign country however northern territory illegal occupation soviet union russia since soviet union occupy,23,4,1,positive
7171,arishima922,,lama seluruh ukraine di hak milik ama russia,23,4,0,neutral
7172,mocksnichts,,russia already admit dead,23,4,1,positive
7173,nrisodera,us nato russia    proxywar    ukraine    idiocy,da world stupid da world blind u nato russia proxywar ukraine fodder last ukrainian idiocy,23,4,1,positive
7174,rapplerdotcom,,ukraine estimate ten thousand civilian die russia siege city say civilian still need full evacuation,23,4,1,positive
7175,nt_crowgazer,,also extremely annoy notion russia tell independent country retaliate militarily obviously listen,23,4,1,positive
7176,staceyhood,,exactly send russia since love authoritarian,23,4,1,positive
7177,davesut01561299,,scream desperation washington know u outline step may cost putin astronomical price rt russia amp former soviet union,23,4,1,positive
7178,pl4inninj4,,also worth note least hundred belarusian join ukrainian army fight together russia lukashenko ever join war support russia lot belarusian soldier quickly change side,23,4,1,positive
7179,mugalari_74,,volgogrado moscovo ssia,23,4,-1,negative
7180,techaushad,netflix    infosys    russia    russiaukrainewar,netflix infosys shut service operation russia russiaukrainewar,23,4,1,positive
7181,eidyn6,,bbc news ukraine war russia replace ukrainian medium,23,4,1,positive
7182,gsantostasi,,people russia know truth u citizen know truth lol idiotic people stand behind war,23,4,1,positive
7183,amylee62,,saw break news russia want full control southern amp eastern ukraine buy want control whole effn country,23,4,1,positive
7184,billydo46266282,,"hillary tweet "" long tech platform amplify disinformation extremism accountability say upset carry hoax russia collusion bill shit president trump bitch lose mind",23,4,1,positive
